date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:11:10	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2030%20Dec%202023%2007:41:10%20GMT	https://a1cocopeats.com/fonts/themify.eot?	E:/front-end-projects/seeds%20project/a1cocopeats.com/fonts/themifyd41d.eot	(from https://a1cocopeats.com/css/themify-icons.css)
13:11:10	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2030%20Dec%202023%2007:41:10%20GMT	https://a1cocopeats.com/fonts/themify.woff?-fvbane	E:/front-end-projects/seeds%20project/a1cocopeats.com/fonts/themify9f24.woff	(from https://a1cocopeats.com/css/themify-icons.css)
13:11:10	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2030%20Dec%202023%2007:41:10%20GMT	https://a1cocopeats.com/fonts/themify.ttf?-fvbane	E:/front-end-projects/seeds%20project/a1cocopeats.com/fonts/themify9f24.ttf	(from https://a1cocopeats.com/css/themify-icons.css)
13:11:10	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2030%20Dec%202023%2007:41:10%20GMT	https://a1cocopeats.com/fonts/themify.svg?-fvbane	E:/front-end-projects/seeds%20project/a1cocopeats.com/fonts/themify9f24.svg	(from https://a1cocopeats.com/css/themify-icons.css)
13:11:11	99368/99368	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2009%20Jan%202020%2009:22:02%20GMT	https://a1cocopeats.com/fonts/dripicons-v2.svg	E:/front-end-projects/seeds%20project/a1cocopeats.com/fonts/dripicons-v2.svg	(from https://a1cocopeats.com/css/dripicons.css)
13:11:11	1158/1158	---M--	200	added ('OK')	image/png	date:Thu,%2009%20Jan%202020%2009:01:48%20GMT	https://a1cocopeats.com/img/icon/menu-border.png	E:/front-end-projects/seeds%20project/a1cocopeats.com/img/icon/menu-border.png	(from https://a1cocopeats.com/css/style.css)
13:11:12	10369/10369	---M--	200	added ('OK')	image/png	date:Thu,%2009%20Jan%202020%2009:02:20%20GMT	https://a1cocopeats.com/img/about/shape.png	E:/front-end-projects/seeds%20project/a1cocopeats.com/img/about/shape.png	(from https://a1cocopeats.com/css/style.css)
13:11:13	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2030%20Dec%202023%2007:41:13%20GMT	https://a1cocopeats.com/img/shape/2.png	E:/front-end-projects/seeds%20project/a1cocopeats.com/img/shape/2.png	(from https://a1cocopeats.com/css/style.css)
13:11:13	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2030%20Dec%202023%2007:41:13%20GMT	https://a1cocopeats.com/img/gallery/1.png	E:/front-end-projects/seeds%20project/a1cocopeats.com/img/gallery/1.png	(from https://a1cocopeats.com/css/style.css)
13:11:13	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2030%20Dec%202023%2007:41:13%20GMT	https://a1cocopeats.com/img/testimonial/icon.png	E:/front-end-projects/seeds%20project/a1cocopeats.com/img/testimonial/icon.png	(from https://a1cocopeats.com/css/style.css)
13:11:14	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2030%20Dec%202023%2007:41:14%20GMT	https://a1cocopeats.com/img/testimonial/icon1.png	E:/front-end-projects/seeds%20project/a1cocopeats.com/img/testimonial/icon1.png	(from https://a1cocopeats.com/css/style.css)
13:11:14	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2030%20Dec%202023%2007:41:14%20GMT	https://a1cocopeats.com/img/pricing/1.png	E:/front-end-projects/seeds%20project/a1cocopeats.com/img/pricing/1.png	(from https://a1cocopeats.com/css/style.css)
13:11:14	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2030%20Dec%202023%2007:41:14%20GMT	https://a1cocopeats.com/img/service/service-details/icon1.png	E:/front-end-projects/seeds%20project/a1cocopeats.com/img/service/service-details/icon1.png	(from https://a1cocopeats.com/css/style.css)
13:11:15	120890/120890	---M--	200	added ('OK')	image/png	date:Thu,%2009%20Jan%202020%2009:02:38%20GMT	https://a1cocopeats.com/img/features/11.png	E:/front-end-projects/seeds%20project/a1cocopeats.com/img/features/11.png	(from https://a1cocopeats.com/css/style.css)
13:11:18	378215/378215	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2009%20Jan%202020%2009:11:22%20GMT	https://a1cocopeats.com/fonts/fa-solid-900.svg	E:/front-end-projects/seeds%20project/a1cocopeats.com/fonts/fa-solid-900.svg	(from https://a1cocopeats.com/css/fontawesome-all.min.css)
13:11:20	102764/102764	---M--	200	added ('OK')	image/jpeg	date:Thu,%2009%20Jan%202020%2009:06:10%20GMT	https://a1cocopeats.com/img/bg/bg1.jpg	E:/front-end-projects/seeds%20project/a1cocopeats.com/img/bg/bg1.jpg	(from https://a1cocopeats.com/index.html)
13:11:21	7049/7049	---M--	200	added ('OK')	image/png	date:Thu,%2009%20Jan%202020%2008:57:12%20GMT	https://a1cocopeats.com/img/features/1.png	E:/front-end-projects/seeds%20project/a1cocopeats.com/img/features/1.png	(from https://a1cocopeats.com/index.html)
13:11:21	7309/7309	---M--	200	added ('OK')	image/png	date:Thu,%2009%20Jan%202020%2010:21:04%20GMT	https://a1cocopeats.com/img/features/2.png	E:/front-end-projects/seeds%20project/a1cocopeats.com/img/features/2.png	(from https://a1cocopeats.com/index.html)
13:11:22	6721/6721	---M--	200	added ('OK')	image/png	date:Thu,%2009%20Jan%202020%2008:57:18%20GMT	https://a1cocopeats.com/img/features/3.png	E:/front-end-projects/seeds%20project/a1cocopeats.com/img/features/3.png	(from https://a1cocopeats.com/index.html)
13:11:23	181757/181757	---M--	200	added ('OK')	image/png	date:Thu,%2009%20Jan%202020%2010:17:14%20GMT	https://a1cocopeats.com/img/about/1.png	E:/front-end-projects/seeds%20project/a1cocopeats.com/img/about/1.png	(from https://a1cocopeats.com/index.html)
13:11:23	1404/1404	---M--	200	added ('OK')	image/png	date:Thu,%2009%20Jan%202020%2008:58:28%20GMT	https://a1cocopeats.com/img/shape/3.png	E:/front-end-projects/seeds%20project/a1cocopeats.com/img/shape/3.png	(from https://a1cocopeats.com/index.html)
13:11:25	68390/68390	---M--	200	added ('OK')	image/jpeg	date:Thu,%2009%20Jan%202020%2009:06:52%20GMT	https://a1cocopeats.com/img/bg/bg2.jpg	E:/front-end-projects/seeds%20project/a1cocopeats.com/img/bg/bg2.jpg	(from https://a1cocopeats.com/index.html)
13:11:25	1967/1967	---M--	200	added ('OK')	image/png	date:Thu,%2009%20Jan%202020%2008:58:52%20GMT	https://a1cocopeats.com/img/icon/1.png	E:/front-end-projects/seeds%20project/a1cocopeats.com/img/icon/1.png	(from https://a1cocopeats.com/index.html)
13:11:25	1960/1960	---M--	200	added ('OK')	image/png	date:Thu,%2009%20Jan%202020%2008:58:58%20GMT	https://a1cocopeats.com/img/icon/2.png	E:/front-end-projects/seeds%20project/a1cocopeats.com/img/icon/2.png	(from https://a1cocopeats.com/index.html)
13:11:26	2024/2024	---M--	200	added ('OK')	image/png	date:Thu,%2009%20Jan%202020%2008:59:02%20GMT	https://a1cocopeats.com/img/icon/3.png	E:/front-end-projects/seeds%20project/a1cocopeats.com/img/icon/3.png	(from https://a1cocopeats.com/index.html)
13:11:26	1427/1427	---M--	200	added ('OK')	image/png	date:Mon,%2013%20Jan%202020%2014:15:02%20GMT	https://a1cocopeats.com/img/shape/c.png	E:/front-end-projects/seeds%20project/a1cocopeats.com/img/shape/c.png	(from https://a1cocopeats.com/contact.html)
13:11:34	285894/285894	---M--	200	added ('OK')	image/jpeg	date:Thu,%2009%20Jan%202020%2010:30:58%20GMT	https://a1cocopeats.com/img/choose/01.jpg	E:/front-end-projects/seeds%20project/a1cocopeats.com/img/choose/01.jpg	(from https://a1cocopeats.com/index.html)
13:11:34	473503/473503	---M--	200	added ('OK')	image/jpeg	date:Thu,%2009%20Jan%202020%2010:13:30%20GMT	https://a1cocopeats.com/img/slider/slider1.jpg	E:/front-end-projects/seeds%20project/a1cocopeats.com/img/slider/slider1.jpg	(from https://a1cocopeats.com/index.html)
